image,label
images/18806.jpg,chamaecyparis_thyoides
images/18807.jpg,ulmus_rubra
images/18808.jpg,juglans_nigra
images/18809.jpg,quercus_acutissima
images/18810.jpg,tilia_americana
images/18811.jpg,liriodendron_tulipifera
images/18812.jpg,sassafras_albidum
images/18813.jpg,staphylea_trifolia
images/18814.jpg,pinus_thunbergii
images/18815.jpg,crataegus_viridis
images/18816.jpg,ulmus_rubra
images/18817.jpg,morus_rubra
images/18818.jpg,quercus_muehlenbergii
images/18819.jpg,fraxinus_nigra
images/18820.jpg,celtis_occidentalis
images/18821.jpg,platanus_occidentalis
images/18822.jpg,prunus_serotina
images/18823.jpg,ilex_opaca
images/18824.jpg,carpinus_caroliniana
images/18825.jpg,sassafras_albidum
images/18826.jpg,koelreuteria_paniculata
images/18827.jpg,quercus_virginiana
images/18828.jpg,acer_pensylvanicum
images/18829.jpg,malus_pumila
images/18830.jpg,ulmus_parvifolia
images/18831.jpg,acer_negundo
images/18832.jpg,betula_alleghaniensis
images/18833.jpg,betula_alleghaniensis
images/18834.jpg,malus_hupehensis
images/18835.jpg,salix_babylonica
images/18836.jpg,tsuga_canadensis
images/18837.jpg,acer_platanoides
images/18838.jpg,acer_pensylvanicum
images/18839.jpg,phellodendron_amurense
images/18840.jpg,acer_pensylvanicum
images/18841.jpg,chamaecyparis_thyoides
images/18842.jpg,quercus_montana
images/18843.jpg,malus_hupehensis
images/18844.jpg,quercus_robur
images/18845.jpg,malus_coronaria
images/18846.jpg,pinus_bungeana
images/18847.jpg,quercus_velutina
images/18848.jpg,pinus_wallichiana
images/18849.jpg,acer_negundo
images/18850.jpg,pinus_parviflora
images/18851.jpg,ostrya_virginiana
images/18852.jpg,pinus_echinata
images/18853.jpg,acer_ginnala
images/18854.jpg,amelanchier_arborea
images/18855.jpg,cladrastis_lutea
images/18856.jpg,pinus_cembra
images/18857.jpg,quercus_macrocarpa
images/18858.jpg,betula_lenta
images/18859.jpg,salix_caroliniana
images/18860.jpg,diospyros_virginiana
images/18861.jpg,staphylea_trifolia
images/18862.jpg,quercus_shumardii
images/18863.jpg,pinus_peucea
images/18864.jpg,populus_tremuloides
images/18865.jpg,koelreuteria_paniculata
images/18866.jpg,staphylea_trifolia
images/18867.jpg,amelanchier_canadensis
images/18868.jpg,cornus_mas
images/18869.jpg,cryptomeria_japonica
images/18870.jpg,pinus_bungeana
images/18871.jpg,betula_alleghaniensis
images/18872.jpg,salix_matsudana
images/18873.jpg,gymnocladus_dioicus
images/18874.jpg,chamaecyparis_thyoides
images/18875.jpg,pinus_peucea
images/18876.jpg,tilia_cordata
images/18877.jpg,populus_grandidentata
images/18878.jpg,quercus_michauxii
images/18879.jpg,quercus_phellos
images/18880.jpg,prunus_subhirtella
images/18881.jpg,tilia_cordata
images/18882.jpg,fagus_grandifolia
images/18883.jpg,prunus_pensylvanica
images/18884.jpg,quercus_palustris
images/18885.jpg,robinia_pseudo-acacia
images/18886.jpg,ulmus_rubra
images/18887.jpg,prunus_subhirtella
images/18888.jpg,diospyros_virginiana
images/18889.jpg,larix_decidua
images/18890.jpg,salix_nigra
images/18891.jpg,halesia_tetraptera
images/18892.jpg,quercus_bicolor
images/18893.jpg,malus_floribunda
images/18894.jpg,chamaecyparis_pisifera
images/18895.jpg,ostrya_virginiana
images/18896.jpg,malus_floribunda
images/18897.jpg,pinus_densiflora
images/18898.jpg,liriodendron_tulipifera
images/18899.jpg,quercus_alba
images/18900.jpg,quercus_coccinea
images/18901.jpg,cornus_mas
images/18902.jpg,crataegus_laevigata
images/18903.jpg,quercus_robur
images/18904.jpg,pinus_sylvestris
images/18905.jpg,acer_saccharinum
images/18906.jpg,acer_saccharinum
images/18907.jpg,picea_orientalis
images/18908.jpg,malus_floribunda
images/18909.jpg,ginkgo_biloba
images/18910.jpg,cedrus_deodara
images/18911.jpg,quercus_montana
images/18912.jpg,quercus_velutina
images/18913.jpg,betula_lenta
images/18914.jpg,aesculus_pavi
images/18915.jpg,cercidiphyllum_japonicum
images/18916.jpg,ailanthus_altissima
images/18917.jpg,pinus_virginiana
images/18918.jpg,castanea_dentata
images/18919.jpg,ulmus_procera
images/18920.jpg,catalpa_speciosa
images/18921.jpg,quercus_velutina
images/18922.jpg,fraxinus_nigra
images/18923.jpg,cedrus_libani
images/18924.jpg,evodia_daniellii
images/18925.jpg,magnolia_acuminata
images/18926.jpg,gymnocladus_dioicus
images/18927.jpg,fagus_grandifolia
images/18928.jpg,acer_palmatum
images/18929.jpg,pinus_resinosa
images/18930.jpg,asimina_triloba
images/18931.jpg,prunus_serrulata
images/18932.jpg,ulmus_americana
images/18933.jpg,metasequoia_glyptostroboides
images/18934.jpg,acer_campestre
images/18935.jpg,cornus_mas
images/18936.jpg,populus_deltoides
images/18937.jpg,acer_palmatum
images/18938.jpg,quercus_muehlenbergii
images/18939.jpg,pinus_cembra
images/18940.jpg,styrax_japonica
images/18941.jpg,tilia_americana
images/18942.jpg,morus_alba
images/18943.jpg,maclura_pomifera
images/18944.jpg,nyssa_sylvatica
images/18945.jpg,acer_pensylvanicum
images/18946.jpg,cedrus_atlantica
images/18947.jpg,quercus_alba
images/18948.jpg,crataegus_laevigata
images/18949.jpg,carya_ovata
images/18950.jpg,acer_ginnala
images/18951.jpg,carya_cordiformis
images/18952.jpg,cercis_canadensis
images/18953.jpg,quercus_bicolor
images/18954.jpg,zelkova_serrata
images/18955.jpg,aesculus_glabra
images/18956.jpg,picea_abies
images/18957.jpg,crataegus_viridis
images/18958.jpg,magnolia_denudata
images/18959.jpg,chamaecyparis_pisifera
images/18960.jpg,platanus_acerifolia
images/18961.jpg,staphylea_trifolia
images/18962.jpg,quercus_velutina
images/18963.jpg,pinus_wallichiana
images/18964.jpg,quercus_muehlenbergii
images/18965.jpg,magnolia_grandiflora
images/18966.jpg,pinus_thunbergii
images/18967.jpg,juglans_cinerea
images/18968.jpg,crataegus_pruinosa
images/18969.jpg,acer_palmatum
images/18970.jpg,taxodium_distichum
images/18971.jpg,carya_glabra
images/18972.jpg,stewartia_pseudocamellia
images/18973.jpg,pinus_resinosa
images/18974.jpg,pinus_resinosa
images/18975.jpg,magnolia_acuminata
images/18976.jpg,liriodendron_tulipifera
images/18977.jpg,quercus_montana
images/18978.jpg,pinus_echinata
images/18979.jpg,crataegus_crus-galli
images/18980.jpg,juglans_nigra
images/18981.jpg,pinus_koraiensis
images/18982.jpg,malus_hupehensis
images/18983.jpg,pinus_nigra
images/18984.jpg,ulmus_pumila
images/18985.jpg,quercus_robur
images/18986.jpg,larix_decidua
images/18987.jpg,chionanthus_virginicus
images/18988.jpg,liriodendron_tulipifera
images/18989.jpg,quercus_shumardii
images/18990.jpg,larix_decidua
images/18991.jpg,pinus_strobus
images/18992.jpg,picea_pungens
images/18993.jpg,quercus_phellos
images/18994.jpg,quercus_cerris
images/18995.jpg,nyssa_sylvatica
images/18996.jpg,pinus_taeda
images/18997.jpg,carya_tomentosa
images/18998.jpg,acer_negundo
images/18999.jpg,malus_coronaria
images/19000.jpg,paulownia_tomentosa
images/19001.jpg,cladrastis_lutea
images/19002.jpg,gymnocladus_dioicus
images/19003.jpg,sassafras_albidum
images/19004.jpg,acer_negundo
images/19005.jpg,pinus_bungeana
images/19006.jpg,amelanchier_canadensis
images/19007.jpg,salix_babylonica
images/19008.jpg,quercus_nigra
images/19009.jpg,abies_concolor
images/19010.jpg,prunus_virginiana
images/19011.jpg,metasequoia_glyptostroboides
images/19012.jpg,cedrus_deodara
images/19013.jpg,chionanthus_retusus
images/19014.jpg,juglans_cinerea
images/19015.jpg,gleditsia_triacanthos
images/19016.jpg,pinus_rigida
images/19017.jpg,oxydendrum_arboreum
images/19018.jpg,picea_abies
images/19019.jpg,acer_palmatum
images/19020.jpg,betula_populifolia
images/19021.jpg,pinus_strobus
images/19022.jpg,quercus_alba
images/19023.jpg,broussonettia_papyrifera
images/19024.jpg,pyrus_calleryana
images/19025.jpg,acer_pseudoplatanus
images/19026.jpg,picea_orientalis
images/19027.jpg,ailanthus_altissima
images/19028.jpg,liquidambar_styraciflua
images/19029.jpg,halesia_tetraptera
images/19030.jpg,tilia_europaea
images/19031.jpg,prunus_virginiana
images/19032.jpg,magnolia_stellata
images/19033.jpg,pinus_peucea
images/19034.jpg,phellodendron_amurense
images/19035.jpg,cedrus_libani
images/19036.jpg,acer_campestre
images/19037.jpg,crataegus_crus-galli
images/19038.jpg,gymnocladus_dioicus
images/19039.jpg,pinus_pungens
images/19040.jpg,prunus_yedoensis
images/19041.jpg,crataegus_viridis
images/19042.jpg,quercus_shumardii
images/19043.jpg,prunus_serotina
images/19044.jpg,ulmus_parvifolia
images/19045.jpg,quercus_nigra
images/19046.jpg,quercus_coccinea
images/19047.jpg,populus_tremuloides
images/19048.jpg,quercus_cerris
images/19049.jpg,celtis_occidentalis
images/19050.jpg,acer_platanoides
images/19051.jpg,pyrus_calleryana
images/19052.jpg,acer_rubrum
images/19053.jpg,pinus_echinata
images/19054.jpg,pinus_taeda
images/19055.jpg,oxydendrum_arboreum
images/19056.jpg,platanus_occidentalis
images/19057.jpg,halesia_tetraptera
images/19058.jpg,cornus_florida
images/19059.jpg,cryptomeria_japonica
images/19060.jpg,abies_nordmanniana
images/19061.jpg,magnolia_denudata
images/19062.jpg,quercus_macrocarpa
images/19063.jpg,ginkgo_biloba
images/19064.jpg,maclura_pomifera
images/19065.jpg,tilia_americana
images/19066.jpg,tsuga_canadensis
images/19067.jpg,juglans_cinerea
images/19068.jpg,pinus_virginiana
images/19069.jpg,malus_pumila
images/19070.jpg,fagus_grandifolia
images/19071.jpg,pinus_densiflora
images/19072.jpg,celtis_occidentalis
images/19073.jpg,prunus_sargentii
images/19074.jpg,aesculus_flava
images/19075.jpg,carpinus_caroliniana
images/19076.jpg,malus_floribunda
images/19077.jpg,carya_cordiformis
images/19078.jpg,liquidambar_styraciflua
images/19079.jpg,castanea_dentata
images/19080.jpg,tilia_tomentosa
images/19081.jpg,magnolia_macrophylla
images/19082.jpg,ostrya_virginiana
images/19083.jpg,pinus_flexilis
images/19084.jpg,betula_nigra
images/19085.jpg,populus_grandidentata
images/19086.jpg,populus_grandidentata
images/19087.jpg,carpinus_betulus
images/19088.jpg,pinus_thunbergii
images/19089.jpg,cornus_kousa
images/19090.jpg,pinus_densiflora
images/19091.jpg,paulownia_tomentosa
images/19092.jpg,ulmus_pumila
images/19093.jpg,magnolia_virginiana
images/19094.jpg,pinus_resinosa
images/19095.jpg,pinus_virginiana
images/19096.jpg,quercus_stellata
images/19097.jpg,quercus_muehlenbergii
images/19098.jpg,ulmus_glabra
images/19099.jpg,quercus_imbricaria
images/19100.jpg,pinus_densiflora
images/19101.jpg,populus_tremuloides
images/19102.jpg,acer_griseum
images/19103.jpg,aesculus_hippocastamon
images/19104.jpg,cedrus_libani
images/19105.jpg,catalpa_bignonioides
images/19106.jpg,platanus_occidentalis
images/19107.jpg,betula_lenta
images/19108.jpg,ficus_carica
images/19109.jpg,quercus_muehlenbergii
images/19110.jpg,albizia_julibrissin
images/19111.jpg,quercus_robur
images/19112.jpg,pinus_strobus
images/19113.jpg,tsuga_canadensis
images/19114.jpg,gymnocladus_dioicus
images/19115.jpg,albizia_julibrissin
images/19116.jpg,taxodium_distichum
images/19117.jpg,magnolia_grandiflora
images/19118.jpg,gymnocladus_dioicus
